S.No,Location Id,Address,Pin Code,District,ULB Categorisation,,
239,239,"sidheswar mandir gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
240,240,"near subhas nagar hopital, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
241,241,"mianwali colony, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
242,242,"mianwali colony new railway road, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
243,243,"civil line gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
244,244,"mianwali colony, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
245,245,"mianwali colony, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
246,246,"mianwali colony, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
247,247,"new railway road, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
248,248,"Shona chock near Nehru stadium, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
249,249,"New railway road, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
250,250,"sulabh, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
251,251,"ne'er by Sadat bajar kmla park, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
252,252,"shivaji nagar, indian oil petrol pump, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
253,253,"new railway road, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
254,254,"ne'er sadar bajar aura smaz mandir, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
255,255,"Indian oil petrol pump, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
256,256,"aadars Nagar, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
257,257,"kamala Nehru park near gurdwara, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
258,258,"aadars Nagar, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
259,259,"district court, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
260,260,"Braf khana,gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
261,261,"panchayat bhawan, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
262,262,"aarvy hospital gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
263,263,"gurdwara road subzi mandi kamala Nehru park, Gurgaon, Delhi NCR",110018,West Delhi,Municipal Corporation of Gurgaon,,
264,264,"near district court gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
265,265,"Sadat bajar sbji mandi, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
266,266,"braf khana,gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
267,267,"ne'er Sadat bajar jain mandir, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
268,268,"near sadar bajar hospital, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
269,269,"gurgaon sadar bajar near bhargwa place, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
270,270,"mianwali colony, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
271,271,"civil line gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
272,272,"aap is bazar gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
273,273,"Bajghera.petroleum, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
274,274,"sadar bajar neer  mandir k ps, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
275,275,"MCD office, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
276,276,"civil line gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
277,277,"subhash chowk, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
278,278,"bus stand 4, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
279,279,"Bharat petroleum Islam pur ward no.27, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
280,280,"sec48, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
281,281,"gurgaon bu stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
282,282,"sec 47, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
283,283,"MCD office gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
284,284,"commentary center Islam pur near govt school ward no.27, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
285,285,"Bharat petroleum, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
286,286,"sec47, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
287,287,"Indian oil Islam pur ward no.27, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
288,288,"samanya hospital gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
289,289,"sec47, Gurgaon, Delhi NCR",122005,null,Municipal Corporation of Gurgaon,,
290,290,"MCD office opp MRI center, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
291,291,"bus stand 3rd toilet, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
292,292,"sec48 tikri village, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
293,293,"palam Bihar mandir, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
294,294,"public toilet near bus statnd, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
295,295,"bharm.mandir. choma, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
296,296,"gurgaon bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
297,297,"shitla mata road near palam vihar, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
298,298,"near gurgaon bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
299,299,"shitla mata mandir parking graund, Gurgaon, Delhi NCR",110015,West Delhi,Municipal Corporation of Gurgaon,,
300,300,"gurgaon bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
301,301,"sohna road tikri village, Gurgaon, Delhi NCR",122018,Gurgaon,Municipal Corporation of Gurgaon,,
302,302,"sec47, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
303,303,"church civil line gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
304,304,"gurgaon bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
305,305,"bus stand 5, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
306,306,"near bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
307,307,"opp bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
308,308,"police line gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
309,309,"sec 48 tikri village, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
310,310,"mela graund parking gurgao, Gurgaon, Delhi NCR",110015,West Delhi,Municipal Corporation of Gurgaon,,
311,311,"shitla mata road gurgoun near palam vihar, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
312,312,"raheja mall gurgaon, Gurgaon, Delhi NCR",122018,Gurgaon,Municipal Corporation of Gurgaon,,
313,313,"Gau shalamandir, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
314,314,"friends colony gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
315,315,"jain mandir near bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
316,316,"jharsa road gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
317,317,"near bus stand, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
318,318,"sec15 part-1 gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
319,319,"sec 47 tikri village, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
320,320,"Patel Hagar gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
321,321,"sec 47 tikri village, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
322,322,"shitla mata road gurgoun near palam vihar, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
323,323,"Patel nagar  gurgaun, Gurgaon, Delhi NCR",248001,null,Municipal Corporation of Gurgaon,,
324,324,"Patel Hagar gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
325,325,"sec 48 tikri village, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
326,326,"palam vihaar market, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
327,327,"badshahpur, Gurgaon, Delhi NCR",122101,Gurgaon,Municipal Corporation of Gurgaon,,
328,328,"Bakkarwala JJ coloni, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
329,329,"jj colony bakjarwala in ward no 122 west zone, Delhi-SDMC, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
330,330,"Indian oil petrol pump, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
331,331,"c block bakkarwala jj colony in ward no 122 west zone, Delhi-SDMC, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
332,332,"Bakkarwala JJ Coloni, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
333,333,"Bakkarwala JJ Coloni, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
334,334,"A block bakkarwala jj colony i  ward no 122 west zone, Delhi-SDMC, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
335,335,"Dwarka sector-16.b cng pump, Delhi, Delhi NCR",110078,South West delhi,South Delhi Municipal Corporation,,
336,336,"H block j j colony bakkarwalla ward no 122 eest zone, Delhi-SDMC, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
337,337,"Bakkarwala JJ Coloni, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
338,338,"Dwarka sector -17 petrol pump, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
339,339,"E block jj colony bakkarwalla in ward no 122 west zone, Delhi-SDMC, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
340,340,"sec15 part-2 gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
341,341,"community center, Sector ,32 near  madanta hospital, Gurgaon, Delhi NCR",110017,South Delhi,Municipal Corporation of Gurgaon,(belongs to Gurgaon not SD),
342,342,"palam.Bihar. shiri.ram.mandir. choma, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
343,343,"masjid. choma, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
344,344,"sec15 part-2 gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
345,345,"Dwarka sector-14 metro stetion, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
346,346,"Dwarka sec14, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
347,347,"sec15 part 2 gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
348,348,"sec15 part2 gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
349,349,"Chauma Gaon  Near Kali Mata Mandir, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
350,350,"old dlf, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
351,351,"community. centre.choma., Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
352,352,"Dwarka metro, Delhi, Delhi NCR",110078,South West delhi,South Delhi Municipal Corporation,,
353,353,"Dwarka metro, Delhi, Delhi NCR",110078,South West delhi,South Delhi Municipal Corporation,,
354,354,"palam.Bihar. choma.villages, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
355,355,"old dlf gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
356,356,"dlf colony, sanatan mandir, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
357,357,"Mp park green at park sector-13 dwarka, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
358,358,"Mp greenbat park sector-13 dwarka, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
359,359,"sector 14 main market, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
360,360,"palam.Bihar.choma.primary.health.centre, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
361,361,"Indian oil jharsha village Sector.46, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
362,362,"Dwarka sector-14 cng pump, Delhi, Delhi NCR",110078,South West delhi,South Delhi Municipal Corporation,,
363,363,"Bharatpetrolium, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
364,364,"Bharatpetrolium, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
365,365,"Dr. shroff's cherity eye hospital, dlf colony, Gurgaon, Delhi NCR",122007,Gurgaon,Municipal Corporation of Gurgaon,,
366,366,"jharsha village baktawar chock, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
367,367,"Indian oil petrol pump karala delhi, Delhi, Delhi NCR",110081,North West delhi,North Delhi Municipal Corporation ,,
368,368,"Vishal mega mart, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
369,369,"city kart market, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
370,370,"cafe coffee day, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
371,371,"sec15 part-2 gurgaun, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
372,372,"community center Sector.31, Gurgaon, Delhi NCR",110017,South Delhi,Municipal Corporation of Gurgaon,,
373,373,"Dwarka sector-13 metro stetion, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
374,374,"Shi vmandir gurga kattar puri, Gurgaon, Delhi NCR",122017,Gurgaon,Municipal Corporation of Gurgaon,,
375,375,"atul kataria chock gurgoun, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
376,376,"tata motors office near dlf colony, Gurgaon, Delhi NCR",122007,null,Municipal Corporation of Gurgaon,,
377,377,"dlf star mall, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
378,378,"Metro station dwarka, Delhi, Delhi NCR",110059,West Delhi,South Delhi Municipal Corporation,,
379,379,"Dwarka mor metro stetion get no.2, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
380,380,"Dwarka mod metro, Delhi, Delhi NCR",110059,West Delhi,South Delhi Municipal Corporation,,
381,381,"Dwarka sector-12 petrol pum, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
382,382,"jal vihar community center Sector.46, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
383,383,"subhas Chandra bhosh park,near dlf colony, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
384,384,"Mundka Depot Near Axis Bank, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
385,385,"indian oil petrol pump gurgaon, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
386,386,"Dwarka sector-12 metro stetion, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
387,387,"DDA park dwarka sector-12, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
388,388,"Dwarka sec 12, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
389,389,"Mundka Metro Station near, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
390,390,"Mundka Metro Station Near, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
391,391,"Mundka Metro Station, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
392,392,"greenwood city sector 40 block -q _884, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
393,393,"Sectore-12 dwarka hp pump, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
394,394,"Mundka SBI Bank, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
395,395,"sector 40 greenwood city, near block p-4, Gurgaon, Delhi NCR",122001,Gurgaon,Municipal Corporation of Gurgaon,,
396,396,"Mundka Depot, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
397,397,"Gau shala mandir, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
398,398,"Shiv mandir gurgaun, Gurgaon, Delhi NCR",110018,West Delhi,South Delhi Municipal Corporation,,
399,399,"temple maruti udyog, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
400,400,"Mundka PNB Bank, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
401,401,"Dwarka sec 11, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
402,402,"Distt park sector-11 dwarka, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
403,403,"Nawada, Delhi, Delhi NCR",110059,West Delhi,South Delhi Municipal Corporation,,
404,404,"Distt park sector-11 dwarka, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
405,405,"Delhi gurgao road, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
406,406,"Barat ghar village Kanye Sector.45, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
407,407,"public toilet udyog vihaar, Gurgaon, Delhi NCR",122008,Gurgaon,Municipal Corporation of Gurgaon,,
408,408,"Pernod Ricard charitable dispensary near Barat ghar Sector .45, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
409,409,"dwarka sec 4, Delhi, Delhi NCR",110078,South West delhi,South Delhi Municipal Corporation,,
410,410,"Comuniti center, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
411,411,"Mubarakpur Dabas last Bus Stand, Delhi, Delhi NCR",110081,North West delhi,North Delhi Municipal Corporation ,,
412,412,"RAM nagar nawada, Delhi, Delhi NCR",110059,West Delhi,South Delhi Municipal Corporation,,
413,413,"public toilet udyog vihaar, Gurgaon, Delhi NCR",122008,Gurgaon,Municipal Corporation of Gurgaon,,
414,414,"nawada, Delhi, Delhi NCR",110059,West Delhi,North Delhi Municipal Corporation ,,
415,415,"gurudwara,maruti udyog, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
416,416,"CNG gas pump maruti udyog gudgaav, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
417,417,"fortis hospital, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
418,418,"delhbi gurgaon road petrol pump, Gurgaon, Delhi NCR",122015,Gurgaon,Municipal Corporation of Gurgaon,,
419,419,"Rajdhani Park Metro Station, Delhi, Delhi NCR",110041,West Delhi,South Delhi Municipal Corporation,,
420,420,"village Kanye near Indian poat, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
421,421,"village Kanye near Indian Post, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
422,422,"Dwarka sec 21, Delhi, Delhi NCR",110037,South West delhi,South Delhi Municipal Corporation,,
423,423,"Dwarka sec 10, Delhi, Delhi NCR",110075,South West delhi,South Delhi Municipal Corporation,,
424,424,"ward no.29 village kaniye, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
425,425,"indian oil pump matiala road, Delhi, Delhi NCR",110059,West Delhi,South Delhi Municipal Corporation,,
426,426,"Indian oil petrol pump, Gurgaon, Delhi NCR",122007,null,Municipal Corporation of Gurgaon,,
427,427,"Indian oil petrol pump, Gurgaon, Delhi NCR",122007,null,Municipal Corporation of Gurgaon,,
428,428,"sahid ram phal khajla petrol pump, Gurgaon, Delhi NCR",122007,null,Municipal Corporation of Gurgaon,,
429,429,"raja puri road matila, Delhi, Delhi NCR",110059,West Delhi,New Delhi Municipal Council,,
430,430,"Bharat petroleum Sector 44, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
431,431,"CNG Pump Sector.44, Gurgaon, Delhi NCR",122003,Gurgaon,Municipal Corporation of Gurgaon,,
